"a" "b"
"300" 4065.64461 16.681
"264" 3769.66946 16.729
"146" 3035.62523 16.712
"356" 4486.66292 16.562
"113" 2957.70916 16.793
"199" 3334.63276 16.783
"114" 2960.7346 16.591
"69" 2640.65924 16.791
"267" 3778.60772 16.653
"29" 2288.71765 16.774
"19" 2253.67172 16.595
"56" 2580.80333 16.653
"4" 2191.80118 16.49
"209" 3398.63978 16.71
"14" 2240.76077 16.686
"285" 4016.81899 16.497
"313" 4126.60014 16.747
"181" 3262.86101 16.595
"211" 3403.62898 16.526
"367" 4525.57015 16.747
"294" 4048.71684 16.776
"278" 3987.84181 16.773
"236" 3686.81632 16.603
"46" 2519.89774 16.781
"344" 4444.67187 16.79
"192" 3306.75124 16.76
"266" 3775.60851 16.715
"72" 2646.63593 16.747
"173" 3109.48923 16.745
"252" 3736.64552 16.794
"163" 3075.53349 16.719
"185" 3280.89722 16.721
"184" 3275.89766 16.52
"251" 3731.66471 16.766
"309" 4107.66186 16.782
"45" 2365.52134 16.444
"323" 4355.82569 16.692
"358" 4493.64039 16.575
"355" 4483.66412 16.723
"174" 3113.47728 16.543
"168" 3089.54024 16.76
"64" 2624.81195 16.724
"12" 2234.68111 16.722
"21" 2259.66873 16.544
"20" 2256.67683 16.78
"186" 3283.83901 16.68
"51" 2554.88946 16.433
"337" 4420.83832 16.604
"128" 2996.62471 16.777
"36" 2302.66045 16.77
"66" 2631.59635 16.682
"126" 2990.76561 16.698
"34" 2298.67256 16.477
"223" 3615.90345 16.741
"134" 3008.61256 16.721
"2" 2183.83081 16.756
"325" 4365.7672 16.75
"162" 3072.5329 16.483
"107" 2939.74149 16.479
"293" 4045.85504 16.779
"324" 4362.75458 16.682
"22" 2262.67399 16.816
"24" 2273.63029 16.583
"290" 4037.74222 16.567
"41" 2331.5202 16.693
"310" 4117.62739 16.546
"297" 4055.70855 16.735
"353" 4477.68259 16.783
"93" 2711.55493 16.681
"87" 2681.66385 16.607
"83" 2673.61903 16.785
"291" 4040.73723 16.753
"112" 2955.77651 16.757
"317" 4164.52384 16.573
"9" 2228.75449 16.728
"295" 4051.65962 16.603
"371" 4540.52904 16.542
"37" 2304.67642 16.564
"80" 2665.71635 16.788
"334" 4406.78938 16.518
"149" 3043.56117 16.813
"288" 4028.771 16.619
"91" 2699.54403 16.754
"321" 4345.85045 16.587
"229" 3653.77334 16.539
"154" 3053.54823 16.494
"140" 3022.73879 16.81
"176" 3133.48374 16.58
"256" 3747.70778 16.662
"205" 3377.64313 16.589
"281" 4004.77547 16.628
"259" 3754.55642 16.639
"351" 4469.64089 16.7
"137" 3016.64677 16.768
"144" 3030.69704 16.737
"17" 2249.68161 16.754
"86" 2679.67746 16.805
"59" 2599.75082 16.739
"320" 4316.93326 16.792
"360" 4500.70523 16.6
"365" 4520.55064 16.479
"124" 2986.6701 16.506
"258" 3751.69465 16.717
"362" 4507.5946 16.577
"280" 4001.80473 16.755
"71" 2644.64685 16.696
"203" 3359.62383 16.731
"287" 4025.86116 16.785
"169" 3092.52428 16.578
"277" 3979.89707 16.754
"57" 2588.84214 16.58
"249" 3725.68997 16.58
"326" 4369.76265 16.714
"130" 3000.62493 16.554
"105" 2929.77965 16.81
"5" 2200.81193 16.67
