"a" "b"
"103" 2910.83556 18.213
"78" 2657.69795 18.153
"59" 2588.86924 18.394
"139" 3012.75364 18.172
"227" 3570.9436 18.255
"106" 2925.84448 18.359
"214" 3389.66361 18.206
"197" 3303.77675 18.161
"128" 2988.6632 18.283
"215" 3394.70917 18.31
"204" 3329.76396 18.252
"279" 3790.58547 18.179
"82" 2665.74012 18.254
"95" 2712.51862 18.161
"175" 3102.4921 18.16
"202" 3321.66755 18.211
"259" 3731.69019 18.228
"304" 4053.78362 18.233
"26" 2271.6347 18.293
"329" 4345.86864 18.246
"177" 3108.50963 18.259
"199" 3308.79314 18.251
"114" 2955.80675 18.251
"169" 3081.63664 18.257
"241" 3671.75589 18.322
"171" 3087.50835 18.233
"156" 3050.53074 18.17
"120" 2973.83031 18.28
"327" 4164.55259 18.192
"314" 4084.70881 18.209
"275" 3772.6628 18.192
"141" 3018.65746 18.202
"115" 2957.73442 18.155
"94" 2705.55397 18.346
"284" 3968.85512 18.196
"303" 4051.73225 18.095
"108" 2933.76112 18.171
"301" 4046.65317 18.208
"148" 3033.64446 18.257
"207" 3349.68906 18.334
"124" 2979.80571 18.171
"341" 4392.77833 18.159
"17" 2242.7865 18.344
"131" 2994.77465 18.257
"316" 4092.79152 18.181
"208" 3352.65584 18.199
