"a" "b"
"100" 2905.90095 15.302
"328" 4416.82709 15.26
"35" 2300.69447 15.522
"266" 3936.93449 15.399
"61" 2620.68226 15.262
"2" 2183.84165 15.292
"281" 4028.78147 15.45
"7" 2223.74513 15.262
"349" 4493.65087 15.519
"280" 4025.87164 15.31
"22" 2264.6676 15.489
"136" 3016.65736 15.497
"138" 3020.68377 15.496
"194" 3329.7471 15.47
"300" 4100.8309 15.499
"288" 4053.76917 15.313
"344" 4477.693 15.515
"125" 2992.6635 15.521
"32" 2294.70477 15.508
"234" 3700.72596 15.383
"341" 4466.67019 15.261
"302" 4107.67228 15.276
"235" 3702.81357 15.323
"96" 2883.88413 15.284
"76" 2657.6837 15.517
"54" 2577.7845 15.518
"197" 3349.67412 15.467
"34" 2298.68249 15.509
"164" 3084.52717 15.468
"267" 3960.89653 15.413
"6" 2206.75803 15.47
"58" 2599.76147 15.519
"361" 4538.59565 15.295
"225" 3665.775 15.385
"331" 4431.72206 15.49
"98" 2896.8238 15.517
"29" 2288.72753 15.505
"201" 3377.65366 15.433
"318" 4373.74871 15.452
"323" 4392.73519 15.287
"45" 2365.53272 15.282
"295" 4072.64817 15.436
"63" 2624.82249 15.304
"127" 2996.63578 15.517
"8" 2226.7207 15.481
"110" 2952.72549 15.511
"222" 3653.78399 15.39
"19" 2253.6816 15.268
"257" 3772.648 15.3
"37" 2304.68639 15.517
"347" 4486.67337 15.259
"325" 4402.84966 15.265
"129" 3000.63546 15.514
"219" 3638.81611 15.444
"53" 2571.846 15.521
"172" 3113.48811 15.39
"70" 2642.6613 15.29
"353" 4507.60445 15.504
"62" 2622.82871 15.31
"265" 3817.51379 15.459
"146" 3041.54231 15.334
"263" 3797.55049 15.443
"232" 3695.72891 15.426
"14" 2240.77064 15.498
"137" 3018.64277 15.501
"252" 3756.73313 15.299
"20" 2256.68667 15.486
"169" 3101.50113 15.365
"310" 4164.53697 15.484
"113" 2963.72742 15.328
"285" 4042.76388 15.456
"90" 2694.56603 15.304
"43" 2345.51335 15.274
"188" 3306.76184 15.335
"269" 3973.92188 15.343
"343" 4473.60597 15.494
"189" 3308.77855 15.361
"240" 3718.65016 15.393
"144" 3033.62806 15.346
"49" 2544.80786 15.261
"86" 2679.68743 15.501
"293" 4067.62054 15.345
"309" 4153.55463 15.279
"192" 3321.65272 15.515
"319" 4376.78821 15.285
"94" 2732.50172 15.325
"91" 2699.56077 15.502
"335" 4444.6823 15.265
"315" 4362.76515 15.316
"207" 3406.57343 15.389
"163" 3081.62033 15.39
"80" 2665.72626 15.485
"115" 2968.85806 15.468
"121" 2983.69836 15.31
"84" 2675.62628 15.513
"167" 3092.53624 15.446
"25" 2277.71175 15.253
"243" 3727.64485 15.419
"177" 3246.909 15.347
"181" 3276.83659 15.344
"46" 2519.90861 15.504
"12" 2234.69099 15.474
"103" 2921.81902 15.294
"162" 3077.62888 15.383
"168" 3098.53719 15.432
"21" 2262.68383 15.485
"345" 4479.67446 15.521
"99" 2900.91205 15.501
"195" 3334.64331 15.346
"253" 3758.65725 15.315
"340" 4463.68044 15.513
"268" 3968.8407 15.415
"276" 4009.79177 15.359
"128" 2998.61732 15.521
"30" 2290.76232 15.514
"316" 4365.77774 15.45
"205" 3400.63004 15.414
"166" 3089.55101 15.365
"72" 2646.64584 15.281
"101" 2910.81148 15.521
"81" 2667.6568 15.519
"57" 2594.73028 15.279
"261" 3785.60203 15.458
"39" 2322.5881 15.507
"180" 3268.79492 15.318
"142" 3028.67229 15.472
"106" 2932.87324 15.503
"237" 3707.69542 15.414
"215" 3591.9279 15.376
"85" 2677.62418 15.514
"82" 2671.6344 15.514
"140" 3024.69775 15.475
"150" 3049.57028 15.337
"284" 4040.74767 15.441
"236" 3705.72038 15.42
"305" 4123.70956 15.281
"296" 4077.68032 15.316
"246" 3739.65947 15.431
"314" 4355.83632 15.459
"211" 3429.59136 15.394
"199" 3359.63518 15.472
"151" 3051.5625 15.343
"190" 3310.8109 15.356
"342" 4469.65137 15.517
"250" 3751.70523 15.433
"122" 2986.68063 15.505
"50" 2551.80778 15.515
"157" 3064.57252 15.478
"109" 2946.75083 15.516
"355" 4515.56905 15.52
"206" 3403.63957 15.404
"292" 4065.65505 15.324
"107" 2939.75212 15.284
"158" 3067.56036 15.358
"126" 2994.75981 15.486
"118" 2977.73816 15.323
"262" 3790.57079 15.327
"358" 4525.58524 15.533
"352" 4502.65725 15.279
"230" 3689.74184 15.421
"183" 3283.84963 15.475
"210" 3424.57648 15.418
"357" 4523.57976 15.527
"148" 3045.61089 15.342
"114" 2966.69433 15.515
"185" 3296.71709 15.315
"48" 2541.8811 15.515
"92" 2705.53902 15.515
"116" 2972.84552 15.478
"10" 2230.67614 15.472
"173" 3123.52103 15.406
"27" 2281.71321 15.252
"65" 2628.60772 15.269
"135" 3012.73872 15.469
"360" 4534.51805 15.291
"294" 4069.61025 15.351
"245" 3736.65611 15.355
"336" 4450.69803 15.256
"68" 2637.6231 15.505
"89" 2690.57514 15.3
"117" 2975.66742 15.285
"79" 2663.68302 15.519
"324" 4397.77217 15.479
"179" 3262.87163 15.337
"102" 2915.81681 15.296
"274" 4004.786 15.435
"64" 2625.80373 15.513
"40" 2325.59454 15.266
"161" 3075.54417 15.351
"77" 2659.75687 15.498
"326" 4406.79983 15.263
"139" 3022.74937 15.453
"259" 3778.61837 15.302
"193" 3325.71448 15.464
"33" 2296.72638 15.505
"330" 4425.84488 15.5
"226" 3671.74106 15.386
"322" 4388.73873 15.298
"223" 3656.83636 15.377
"308" 4147.57581 15.265
"154" 3057.55676 15.348
"36" 2302.67035 15.511
