"a" "b"
"311" 4117.65952 13.93
"234" 3675.77798 13.633
"36" 2295.69022 13.621
"154" 3050.53785 13.742
"133" 3000.65739 13.639
"144" 3028.72444 13.904
"247" 3718.67218 13.764
"235" 3683.801 13.674
"319" 4178.51343 13.972
"168" 3087.51573 13.85
"87" 2677.68573 13.679
"171" 3098.5614 13.888
"222" 3592.91011 13.635
"287" 4026.66748 13.656
"122" 2977.76078 13.785
"365" 4537.53757 13.703
"65" 2620.70651 13.837
"114" 2955.81384 13.945
"208" 3389.67085 13.942
"217" 3434.60665 13.704
"292" 4046.66017 13.687
"280" 3987.87932 13.709
"350" 4474.70422 13.643
"281" 3995.78614 13.658
"354" 4487.72342 13.844
"151" 3044.54374 13.752
"295" 4053.7906 13.956
"348" 4467.66129 13.893
"37" 2297.68833 13.752
"59" 2580.83402 13.956
"231" 3660.74753 13.968
"25" 2265.66482 13.651
"84" 2671.66241 13.782
"313" 4124.66289 13.855
"13" 2232.71835 13.646
"202" 3352.66307 13.652
"256" 3743.59895 13.974
"238" 3692.68699 13.89
"347" 4464.65092 13.674
"219" 3452.50058 13.963
"51" 2542.78564 13.678
"299" 4065.7061 13.937
"143" 3026.68862 13.938
"204" 3359.68949 13.98
"161" 3067.58212 13.903
"294" 4051.73926 13.837
"47" 2366.51086 13.679
"301" 4069.63251 13.622
"257" 3746.60019 13.658
"362" 4523.52465 13.72
"66" 2623.68112 13.953
"62" 2599.79487 13.829
"318" 4164.56015 13.749
"201" 3349.69632 13.962
"272" 3797.57286 13.712
"169" 3089.57396 13.97
"332" 4392.78531 13.762
"343" 4450.72732 13.758
"177" 3125.48359 13.621
"329" 4379.81544 13.648
"69" 2631.62701 13.875
"242" 3702.83546 13.909
"248" 3722.62561 13.973
"191" 3303.79109 13.758
"228" 3646.88713 13.819
"303" 4077.70208 13.701
"195" 3314.75997 13.803
"3" 2183.86379 13.771
"19" 2249.71613 13.97
"105" 2921.841 13.861
"266" 3772.66992 13.892
"145" 3030.72948 13.652
"126" 2986.70303 13.959
"129" 2992.68676 13.761
"304" 4080.68587 13.66
"64" 2617.76718 13.616
"112" 2949.75627 13.618
"296" 4055.74034 13.892
"134" 3002.64312 13.714
"1" 2165.88307 13.95
"45" 2337.57569 13.616
"236" 3686.84871 13.679
"298" 4060.65857 13.73
"90" 2685.64339 13.969
"286" 4023.7544 13.962
"141" 3022.77127 13.643
"218" 3444.53911 13.78
"326" 4370.77077 13.636
"52" 2544.82994 13.618
"179" 3229.91503 13.631
"155" 3052.53217 13.637
"48" 2397.50605 13.692
"206" 3377.67582 13.843
"10" 2223.76604 13.622
"273" 3805.50548 13.983
"300" 4067.64451 13.668
"26" 2271.64127 13.901
"225" 3633.81595 13.627
"364" 4533.54188 13.793
"267" 3775.64121 13.898
"268" 3778.64026 13.635
"78" 2657.70454 13.649
"285" 4016.85108 13.648
"176" 3114.48642 13.648
"88" 2679.70813 13.624
"336" 4416.85356 13.966
"351" 4478.71793 13.949
"253" 3736.67815 13.658
"27" 2273.79432 13.651
"79" 2659.72898 13.652
"11" 2226.7412 13.856
"337" 4425.71016 13.869
"170" 3092.55928 13.677
"328" 4376.80983 13.943
"197" 3325.7366 13.837
"23" 2258.82263 13.921
"17" 2242.79309 13.652
"315" 4131.549 13.626
"278" 3974.83581 13.66
"130" 2994.78175 13.886
"264" 3765.59205 13.851
"89" 2681.69688 13.767
"72" 2640.71467 13.8
"308" 4100.8549 13.631
"146" 3033.65156 13.701
"243" 3705.7423 13.652
"283" 4004.80749 13.745
"314" 4126.69604 13.985
"325" 4366.82545 13.902
"32" 2283.76216 13.652
"297" 4057.71926 13.665
"192" 3306.78373 13.95
"312" 4122.65126 13.702
"100" 2894.82269 13.784
"344" 4453.70388 13.626
"115" 2957.74149 13.668
"160" 3060.54552 13.812
"136" 3006.69447 13.97
"239" 3695.7663 13.641
"2" 2171.90436 13.624
"366" 4540.56133 13.914
"207" 3381.78133 13.863
"148" 3038.64128 13.959
"321" 4350.88642 13.72
"56" 2563.81307 13.654
"183" 3273.77614 13.823
"196" 3321.67483 13.656
"40" 2303.64735 13.773
"81" 2663.70769 13.947
"106" 2925.78433 13.807
"46" 2349.53545 13.742
"123" 2977.78679 13.781
"320" 4345.87577 13.923
"260" 3754.65496 13.923
"188" 3294.78296 13.849
"361" 4520.59327 13.965
"277" 3968.86224 13.838
"120" 2973.83737 13.872
"108" 2933.76825 13.963
"180" 3247.8485 13.707
"138" 3010.66531 13.644
"334" 4402.87124 13.729
"127" 2988.67024 13.69
"263" 3761.7265 13.848
"284" 4007.74004 13.638
"110" 2942.75219 13.878
"181" 3262.89546 13.796
"140" 3018.67695 13.876
"193" 3308.80043 13.913
"107" 2929.8214 13.694
"240" 3698.71322 13.811
"289" 4037.77421 13.647
"12" 2230.6978 13.829
"150" 3042.60165 13.625
"246" 3715.63956 13.653
"327" 4373.77073 13.86
"309" 4104.75871 13.909
"117" 2963.78324 13.901
"190" 3298.81925 13.854
"93" 2699.58738 13.647
"152" 3046.55951 13.887
"158" 3057.57927 13.924
"186" 3283.87163 13.803
"109" 2939.77408 13.645
"360" 4509.61883 13.92
"162" 3069.56723 13.962
"324" 4364.80302 13.955
"302" 4072.66979 13.84
"282" 3999.81905 13.826
"182" 3268.81707 13.68
"221" 3590.93821 13.65
"255" 3740.60161 13.83
"92" 2695.53506 13.977
"345" 4457.67347 13.923
"119" 2969.67143 13.629
"164" 3075.56912 13.746
"101" 2899.82353 13.784
"305" 4084.71577 13.958
"131" 2996.65775 13.97
"83" 2667.76686 13.652
"200" 3338.71917 13.973
"349" 4471.65005 13.723
"331" 4388.76021 13.714
"99" 2888.88764 13.751
"353" 4484.66065 13.627
"187" 3289.78538 13.672
"338" 4431.76849 13.647
"261" 3756.75498 13.658
"185" 3281.77183 13.63
"118" 2966.72263 13.88
"50" 2535.91485 13.723
"159" 3058.52579 13.978
"73" 2642.68456 13.92
"102" 2905.81286 13.682
"189" 3296.78863 13.962
"21" 2253.70751 13.636
"125" 2983.72041 13.842
"60" 2589.73419 13.856
"279" 3981.75537 13.976
"317" 4153.58164 13.679
"184" 3276.82173 13.975
"213" 3404.55984 13.654
"33" 2289.68592 13.901
"259" 3752.61683 13.934
"323" 4361.81859 13.77
"75" 2650.66648 13.774
"43" 2326.52638 13.631
"216" 3418.62706 13.796
"175" 3111.49499 13.935
"265" 3769.70186 13.669
"307" 4092.79849 13.81
"214" 3409.53898 13.886
"237" 3689.76654 13.887
"288" 4028.80335 13.674
"6" 2191.83693 13.629
"258" 3748.62852 13.647
"293" 4048.74868 13.624
"44" 2331.55692 13.922
"7" 2200.84347 13.658
"86" 2675.68293 13.958
"5" 2189.81005 13.731
"224" 3629.76872 13.969
"166" 3081.64386 13.739
"241" 3700.74783 13.93
"269" 3781.68602 13.816
"210" 3396.59587 13.697
"271" 3790.59261 13.691
"178" 3134.484 13.651
"199" 3334.66651 13.73
"142" 3024.71955 13.818
"262" 3758.68025 13.634
"274" 3818.51809 13.681
"39" 2301.6505 13.98
"132" 2998.64063 13.755
"291" 4042.78538 13.919
"357" 4499.59325 13.945
"220" 3585.91722 13.89
"30" 2279.74669 13.941
"352" 4481.74708 13.769
"275" 3937.92069 13.852
"85" 2673.65478 13.917
"42" 2322.61702 13.959
"276" 3961.87947 13.946
"254" 3738.63125 13.679
"82" 2665.74672 13.905
"121" 2975.77284 13.972
"342" 4448.71699 13.978
"8" 2211.81922 13.652
"209" 3394.71647 13.64
"28" 2275.7322 13.633
"359" 4507.62491 13.801
"270" 3785.62388 13.937
"165" 3077.65254 13.877
"14" 2234.71152 13.668
"91" 2690.5973 13.634
"53" 2551.82999 13.889
"205" 3369.68942 13.98
"310" 4107.73143 13.877
"252" 3734.69009 13.826
"212" 3402.63169 13.848
"333" 4397.79578 13.917
"71" 2637.6738 13.637
"174" 3108.51702 13.864
"316" 4149.64089 13.812
"95" 2712.5258 13.754
"61" 2594.75341 13.676
"137" 3008.65369 13.83
"322" 4355.85785 13.954
"339" 4435.82493 13.855
"290" 4040.76999 13.796
"147" 3035.65768 13.841
"230" 3656.86165 13.786
"111" 2946.77262 13.761
"226" 3638.7695 13.966
"215" 3414.53433 13.659
"330" 4383.82052 13.837
"229" 3653.8058 13.657
"156" 3054.5336 13.72
