"a" "b"
"257" 3754.68912 14.789
"132" 3010.69446 14.609
"294" 4064.67252 14.755
"213" 3443.51288 14.812
"334" 4417.74673 14.726
"182" 3289.81461 14.584
"230" 3683.83005 14.811
"73" 2645.64225 14.755
"232" 3689.79548 14.707
"240" 3711.64382 14.802
"356" 4490.69716 14.619
"315" 4154.51412 14.735
"149" 3049.59634 14.597
"190" 3310.86177 14.598
"370" 4540.59 14.606
"312" 4132.62364 14.817
"343" 4448.74994 14.608
"148" 3047.59067 14.793
"245" 3727.69943 14.595
"129" 3002.67445 14.734
"192" 3321.70808 14.582
"39" 2323.53858 14.791
"134" 3016.70863 14.751
"355" 4486.69895 14.73
"58" 2580.86144 14.755
"71" 2641.63847 14.804
"56" 2573.77113 14.756
"33" 2295.72669 14.767
"222" 3644.89701 14.82
"153" 3056.56206 14.58
"30" 2289.7204 14.606
"100" 2910.87194 14.734
"220" 3634.75834 14.767
"131" 3006.6199 14.653
"218" 3614.90484 14.6
"102" 2921.87042 14.639
"136" 3020.77385 14.639
"290" 4048.77805 14.682
"90" 2690.63933 14.806
"369" 4538.62067 14.818
"330" 4392.84306 14.693
"361" 4508.5691 14.618
"229" 3675.80692 14.733
"262" 3775.67078 14.799
"171" 3113.5153 14.639
"208" 3406.59908 14.606
"142" 3033.68515 14.795
"237" 3701.73222 14.788
"363" 4516.53196 14.715
"244" 3725.7515 14.783
"352" 4477.71898 14.703
"340" 4436.71113 14.792
"198" 3359.72086 14.694
"169" 3107.50512 14.796
"238" 3704.75356 14.802
"234" 3694.84833 14.77
"16" 2249.75804 14.778
"203" 3391.57839 14.685
"165" 3092.58941 14.69
"249" 3736.73823 14.814
"76" 2652.71697 14.759
"42" 2344.51673 14.795
"316" 4165.54075 14.654
"163" 3087.54716 14.727
"137" 3022.80027 14.792
"365" 4523.60553 14.699
"36" 2302.59115 14.784
"130" 3004.67418 14.753
"64" 2623.71028 14.799
"121" 2986.73249 14.719
"107" 2942.78136 14.709
"34" 2297.71758 14.707
"103" 2925.81591 14.589
"67" 2631.68015 14.735
"186" 3301.6688 14.768
"55" 2563.84275 14.793
"195" 3349.72553 14.578
"115" 2966.75168 14.803
"178" 3268.84641 14.614
"74" 2646.66967 14.595
"256" 3752.70071 14.605
"297" 4072.69823 14.8
"44" 2368.50255 14.73
"19" 2256.72632 14.765
"335" 4421.72268 14.781
"309" 4120.66099 14.68
"360" 4503.62632 14.796
"205" 3398.68997 14.673
"204" 3395.63315 14.597
"210" 3415.58844 14.797
"72" 2643.64953 14.65
"302" 4087.66446 14.683
"209" 3410.61673 14.692
"227" 3666.79411 14.759
"199" 3363.69882 14.609
"122" 2988.69944 14.709
"263" 3778.66927 14.774
"191" 3314.82931 14.627
"123" 2990.72406 14.784
"279" 4007.76857 14.699
"354" 4483.70048 14.627
"226" 3661.79697 14.746
"329" 4388.78881 14.614
"332" 4403.73164 14.744
"54" 2559.79255 14.78
"91" 2695.56994 14.668
"40" 2326.55621 14.781
"269" 3819.51344 14.614
"224" 3653.8346 14.609
"23" 2271.66841 14.631
"125" 2994.81164 14.805
"93" 2712.55536 14.769
"337" 4425.74273 14.811
"45" 2401.50463 14.777
"183" 3294.81254 14.798
"22" 2265.75531 14.688
"246" 3730.62771 14.713
"181" 3281.80092 14.724
"38" 2317.63678 14.66
"69" 2637.70107 14.805
"252" 3743.66064 14.809
"143" 3035.68685 14.632
"75" 2650.72645 14.666
"288" 4042.81391 14.642
"347" 4458.69343 14.676
"145" 3041.56764 14.722
"94" 2734.50509 14.672
"29" 2283.79124 14.731
"96" 2890.8162 14.645
"328" 4383.84892 14.787
"159" 3075.59919 14.791
"341" 4439.71919 14.808
"124" 2992.72089 14.604
"313" 4142.55864 14.782
"207" 3403.66508 14.711
"318" 4341.84522 14.738
"364" 4520.62198 14.784
"325" 4370.80327 14.588
"101" 2915.86813 14.689
"280" 4011.7493 14.764
"161" 3081.67399 14.644
"110" 2952.78615 14.784
"70" 2639.81586 14.597
"15" 2242.82483 14.757
"201" 3372.67084 14.792
"49" 2539.82055 14.718
"259" 3762.6681 14.657
"278" 4004.83595 14.786
"127" 2998.6739 14.789
"164" 3089.64986 14.773
"78" 2657.73922 14.649
"31" 2291.72787 14.795
"239" 3706.75263 14.592
"106" 2939.80597 14.608
"283" 4026.699 14.79
"322" 4361.8471 14.804
"197" 3355.66189 14.774
"81" 2665.77391 14.785
"152" 3054.56291 14.802
"304" 4102.61907 14.606
"261" 3772.6988 14.778
"243" 3719.66816 14.773
"327" 4379.84464 14.804
"200" 3369.76574 14.765
"298" 4076.76869 14.758
"303" 4093.81281 14.804
"225" 3657.78527 14.668
"346" 4456.74581 14.755
"12" 2234.7393 14.773
"217" 3590.91564 14.711
"52" 2551.85961 14.65
"77" 2654.82072 14.753
"13" 2238.69011 14.795
"281" 4018.78866 14.76
"215" 3574.92339 14.762
"253" 3746.73459 14.759
"350" 4468.69513 14.777
"311" 4127.64561 14.665
"111" 2955.84318 14.821
"11" 2232.74552 14.674
"193" 3329.80118 14.758
"155" 3060.57624 14.645
"60" 2599.82937 14.723
"104" 2929.85783 14.653
"351" 4473.63143 14.622
"339" 4431.8467 14.722
"5" 2212.78834 14.676
"271" 3961.90821 14.716
"82" 2667.8075 14.588
"211" 3421.57684 14.731
"326" 4376.83833 14.782
"353" 4479.74058 14.71
"68" 2634.67505 14.795
"299" 4079.64359 14.811
"295" 4067.67294 14.677
"277" 4002.81472 14.677
"167" 3101.55189 14.73
"2" 2172.88246 14.63
"293" 4059.64985 14.629
"147" 3045.63649 14.61
"92" 2700.52097 14.699
"291" 4051.76769 14.764
"264" 3781.73026 14.707
"275" 3987.90776 14.79
"216" 3588.91375 14.783
"357" 4493.768 14.75
"348" 4461.64354 14.782
"185" 3298.84852 14.784
"338" 4429.70688 14.785
