"a" "b"
"101" 2921.84452 15.606
"135" 3012.76421 15.551
"219" 3617.86183 15.527
"139" 3024.72305 15.642
"24" 2271.64455 15.544
"362" 4537.54105 15.372
"40" 2322.62061 15.368
"332" 4410.83352 15.529
"243" 3718.67563 15.505
"210" 3409.54246 15.521
"55" 2580.83732 15.213
"123" 2986.70652 15.525
"105" 2939.77761 15.467
"259" 3758.68373 15.664
"331" 4402.87469 15.391
"329" 4392.78877 15.628
"203" 3381.78484 15.548
"32" 2291.69806 15.195
"239" 3705.74579 15.657
"137" 3018.66801 15.666
"356" 4507.62821 15.6
"132" 3004.64841 15.386
"193" 3325.74009 15.556
"201" 3369.69294 15.631
"78" 2665.75004 15.386
"84" 2679.71145 15.652
"262" 3769.70535 15.403
"53" 2571.87105 15.256
"61" 2617.77068 15.61
"343" 4459.65618 15.333
"104" 2933.77175 15.523
"245" 3725.72593 15.303
"158" 3067.58568 15.537
"49" 2551.83359 15.608
"159" 3069.57082 15.292
"1" 2183.86737 15.417
"248" 3734.69356 15.216
"285" 4031.69763 15.562
"62" 2620.71 15.659
"237" 3700.75133 15.293
"199" 3355.68782 15.321
"85" 2681.70039 15.479
"321" 4364.8065 15.626
"226" 3656.86516 15.194
"336" 4435.82833 15.545
"277" 3987.8828 15.517
"345" 4467.66474 15.677
"152" 3052.53569 15.609
"82" 2675.68624 15.509
"12" 2234.71482 15.612
"244" 3722.62908 15.306
"36" 2299.6844 15.553
"293" 4055.74377 15.402
"349" 4481.7505 15.392
"79" 2667.77018 15.34
"194" 3329.77469 15.657
"39" 2317.57439 15.405
"323" 4370.77423 15.586
"92" 2733.4994 15.237
"236" 3698.72205 15.536
"153" 3054.53712 15.406
"330" 4397.79926 15.404
"229" 3671.76641 15.666
"99" 2910.84628 15.265
"68" 2637.67709 15.378
"72" 2650.66999 15.492
"138" 3022.77476 15.258
"220" 3629.77224 15.421
"317" 4345.87927 15.58
"168" 3102.50342 15.665
"65" 2628.82951 15.473
"44" 2366.5145 15.217
"73" 2652.6551 15.239
"102" 2925.78787 15.457
"149" 3046.56302 15.657
"186" 3298.82276 15.57
"28" 2279.74997 15.295
"74" 2655.64544 15.205
"212" 3421.58645 15.44
"230" 3675.78145 15.259
"167" 3098.56499 15.511
