"a" "b"
"338" 4456.68345 14.534
"16" 2244.82327 14.666
"229" 3686.8269 14.636
"34" 2298.68249 14.628
"122" 2986.68063 14.663
"79" 2663.68302 14.711
"195" 3334.64331 14.675
"262" 3790.57079 14.697
"53" 2571.846 14.577
"151" 3051.5625 14.548
"340" 4463.68044 14.582
"102" 2915.81681 14.745
"238" 3712.85062 14.654
"276" 4009.79177 14.551
"82" 2671.6344 14.804
"180" 3268.79492 14.691
"264" 3804.54698 14.758
"189" 3308.77855 14.676
"124" 2990.77899 14.675
"256" 3769.68012 14.554
"160" 3072.54361 14.546
"306" 4126.61056 14.591
"52" 2563.78965 14.656
"184" 3289.76316 14.748
"5" 2200.82188 14.541
"23" 2269.74503 14.738
"88" 2685.62151 14.681
"148" 3045.61089 14.763
"240" 3718.65016 14.595
"194" 3329.7471 14.804
"131" 3004.62302 14.671
"56" 2588.85377 14.665
"50" 2551.80778 14.735
"290" 4057.69783 14.71
"218" 3633.78687 14.75
"74" 2652.6243 14.728
"129" 3000.63546 14.551
"133" 3008.62309 14.753
"47" 2526.88684 14.662
"208" 3410.59152 14.66
"296" 4077.68032 14.831
"98" 2896.8238 14.819
"100" 2905.90095 14.603
"46" 2519.90861 14.816
"187" 3303.76036 14.836
"70" 2642.6613 14.825
"103" 2921.81902 14.775
"204" 3398.65039 14.672
"354" 4509.59755 14.773
"298" 4084.69415 14.754
"202" 3386.66809 14.751
"24" 2273.64015 14.606
"178" 3254.89712 14.574
"227" 3674.86315 14.766
"215" 3591.9279 14.553
"154" 3057.55676 14.649
"261" 3785.60203 14.64
"106" 2932.87324 14.803
"27" 2281.71321 14.603
"232" 3695.72891 14.822
"144" 3033.62806 14.687
"113" 2963.72742 14.636
"275" 4007.71858 14.786
"211" 3429.59136 14.639
"22" 2264.6676 14.802
"31" 2292.73716 14.591
"310" 4164.53697 14.833
"361" 4538.59565 14.711
"172" 3113.48811 14.596
"40" 2325.59454 14.685
"149" 3047.56534 14.545
"207" 3406.57343 14.709
"168" 3098.53719 14.554
"186" 3298.79716 14.703
"293" 4067.62054 14.724
"220" 3641.7862 14.702
"280" 4025.87164 14.741
"130" 3002.62016 14.795
"67" 2634.58492 14.663
"92" 2705.53902 14.559
"107" 2939.75212 14.666
"157" 3064.57252 14.827
"126" 2994.75981 14.743
"10" 2230.67614 14.598
"332" 4435.75313 14.704
"337" 4453.68067 14.641
"274" 4004.786 14.715
"328" 4416.82709 14.525
"105" 2929.79103 14.685
"201" 3377.65366 14.519
"217" 3615.91412 14.793
"322" 4388.73873 14.759
"35" 2300.69447 14.763
"197" 3349.67412 14.723
"78" 2661.75614 14.769
"307" 4129.69942 14.67
"179" 3262.87163 14.744
"57" 2594.73028 14.716
"161" 3075.54417 14.778
"249" 3749.60108 14.674
"2" 2183.84165 14.689
"239" 3715.84845 14.62
"224" 3661.7718 14.641
"62" 2622.82871 14.597
"11" 2232.69792 14.716
"111" 2955.78707 14.674
"117" 2975.66742 14.627
"268" 3968.8407 14.667
"43" 2345.51335 14.752
"313" 4350.81579 14.554
"358" 4525.58524 14.61
"233" 3698.68661 14.669
"119" 2979.79023 14.688
"108" 2942.73032 14.67
"162" 3077.62888 14.649
"355" 4515.56905 14.705
"344" 4477.693 14.602
"336" 4450.69803 14.783
"80" 2665.72626 14.618
"219" 3638.81611 14.696
"284" 4040.74767 14.749
"242" 3725.70051 14.761
"137" 3018.64277 14.663
"38" 2316.55475 14.791
"288" 4053.76917 14.634
"135" 3012.73872 14.758
"205" 3400.63004 14.736
"228" 3683.779 14.637
"90" 2694.56603 14.605
"125" 2992.6635 14.695
"109" 2946.75083 14.701
"258" 3775.61913 14.732
"289" 4055.71894 14.721
"315" 4362.76515 14.673
"14" 2240.77064 14.652
"28" 2283.73899 14.702
"260" 3781.63171 14.634
"300" 4100.8309 14.538
"134" 3010.64334 14.546
"263" 3797.55049 14.827
"295" 4072.64817 14.741
"309" 4153.55463 14.799
"257" 3772.648 14.839
"251" 3754.56701 14.651
"345" 4479.67446 14.749
"199" 3359.63518 14.695
"359" 4531.547 14.855
"209" 3415.61384 14.763
"112" 2957.71968 14.751
"4" 2191.81204 14.692
"77" 2659.75687 14.625
"93" 2711.56568 14.742
"210" 3424.57648 14.663
"198" 3355.71403 14.703
"350" 4498.60762 14.716
"269" 3973.92188 14.573
"316" 4365.77774 14.522
"94" 2732.50172 14.696
"213" 3444.51719 14.685
"287" 4048.72722 14.771
"324" 4397.77217 14.722
"55" 2580.81324 14.838
"84" 2675.62628 14.732
"37" 2304.68639 14.755
"347" 4486.67337 14.712
"285" 4042.76388 14.669
"203" 3390.77315 14.835
"63" 2624.82249 14.708
"138" 3020.68377 14.679
"163" 3081.62033 14.7
"352" 4502.65725 14.682
"329" 4420.84874 14.632
"71" 2644.65799 14.547
"279" 4021.86128 14.765
"222" 3653.78399 14.58
"101" 2910.81148 14.724
"118" 2977.73816 14.795
"72" 2646.64584 14.837
"25" 2277.71175 14.521
"145" 3035.63581 14.657
"104" 2925.76234 14.751
"17" 2249.69561 14.735
"89" 2690.57514 14.655
"235" 3702.81357 14.753
"97" 2892.84934 14.729
"41" 2331.53101 14.727
"221" 3646.85355 14.557
"6" 2206.75803 14.704
"39" 2322.5881 14.707
"236" 3705.72038 14.733
"65" 2628.60772 14.66
"110" 2952.72549 14.717
"333" 4439.76563 14.778
"147" 3043.57177 14.673
"302" 4107.67228 14.656
"45" 2365.53272 14.652
"73" 2650.61271 14.724
"9" 2228.7644 14.807
"319" 4376.78821 14.541
"166" 3089.55101 14.799
"8" 2226.7207 14.511
"132" 3006.67208 14.651
"96" 2883.88413 14.523
"182" 3281.74982 14.726
"326" 4406.79983 14.656
"304" 4121.63886 14.637
"51" 2559.71574 14.789
"173" 3123.52103 14.543
"123" 2988.64551 14.772
"321" 4383.79883 14.682
"314" 4355.83632 14.631
"141" 3026.66676 14.64
"68" 2637.6231 14.661
"85" 2677.62418 14.699
"170" 3103.49794 14.712
"15" 2242.77248 14.706
"150" 3049.57028 14.838
"200" 3366.6971 14.57
"91" 2699.56077 14.62
"362" 4540.53961 14.621
"281" 4028.78147 14.644
"299" 4092.77558 14.762
"136" 3016.65736 14.705
"75" 2654.7364 14.587
"152" 3053.55888 14.779
"283" 4037.75268 14.839
"181" 3276.83659 14.598
"59" 2607.72592 14.581
"327" 4410.86716 14.722
"266" 3936.93449 14.581
"127" 2996.63578 14.551
"212" 3434.58072 14.724
"64" 2625.80373 14.692
"165" 3086.56517 14.652
"252" 3756.73313 14.744
"351" 4500.73065 14.681
"191" 3314.73222 14.856
"188" 3306.76184 14.698
"153" 3055.55755 14.671
"286" 4045.86554 14.611
"87" 2681.67448 14.7
"273" 4001.81527 14.813
"265" 3817.51379 14.604
"143" 3030.70762 14.69
"76" 2657.6837 14.821
"36" 2302.67035 14.524
"19" 2253.6816 14.741
