"a" "b"
"13" 2232.71176 15.607
"44" 2331.54962 15.41
"198" 3303.77675 15.611
"353" 4448.71004 15.39
"50" 2535.90751 15.578
"188" 3268.80972 15.231
"308" 4060.65161 15.482
"179" 3111.48758 15.456
"153" 3042.5945 15.545
"259" 3728.61895 15.64
"365" 4487.71644 15.413
"368" 4499.5867 15.56
"292" 4007.733 15.416
"236" 3641.80063 15.51
"186" 3254.9135 15.238
"277" 3775.63412 15.614
"90" 2681.68975 15.525
"228" 3570.9436 15.614
"322" 4122.64431 15.629
"370" 4507.61833 15.54
"157" 3050.53074 15.463
"159" 3054.52645 15.702
"167" 3072.60692 15.438
"274" 3765.58492 15.241
"183" 3229.90761 15.261
"263" 3738.6242 15.433
"289" 3995.77906 15.275
"87" 2675.67245 15.423
"91" 2685.63626 15.674
"193" 3289.7781 15.589
"158" 3052.52503 15.268
"242" 3671.75589 15.382
"6" 2200.83684 15.328
"240" 3660.74044 15.412
"79" 2657.69795 15.69
"212" 3369.68218 15.464
"88" 2677.67909 15.292
"361" 4474.69725 15.581
"28" 2275.7256 15.324
"106" 2921.83389 15.325
"130" 2990.73932 15.675
"68" 2626.6532 15.585
"249" 3700.74076 15.628
"276" 3772.6628 15.58
"336" 4370.76372 15.308
"11" 2228.77822 15.38
"113" 2949.7492 15.228
"82" 2663.70107 15.434
"295" 4023.74736 15.246
"86" 2673.64815 15.565
"169" 3077.64537 15.314
"77" 2652.6408 15.365
"268" 3750.59445 15.612
"275" 3769.69475 15.547
"59" 2580.82742 15.277
"267" 3748.62147 15.533
"330" 4345.86864 15.32
"321" 4117.65252 15.572
"108" 2929.81427 15.67
"343" 4397.78877 15.677
"233" 3629.76142 15.275
"95" 2705.55397 15.239
"202" 3314.75271 15.583
"364" 4484.65368 15.36
"20" 2251.80441 15.556
"328" 4164.55259 15.696
"145" 3024.71244 15.246
"366" 4490.71195 15.472
"22" 2256.70067 15.432
"47" 2366.50348 15.68
"69" 2628.81963 15.488
"124" 2977.77973 15.323
"71" 2634.64098 15.533
"234" 3633.80865 15.549
"18" 2244.83721 15.252
"237" 3646.8777 15.406
"185" 3247.84113 15.527
"178" 3108.50963 15.389
"147" 3028.71737 15.546
"187" 3262.88809 15.633
"140" 3012.75364 15.662
"5" 2191.82851 15.576
"139" 3010.65822 15.297
"369" 4502.6188 15.615
"230" 3590.93084 15.267
"307" 4057.71233 15.436
"281" 3797.5657 15.574
"329" 4177.5405 15.538
"285" 3968.85512 15.433
"299" 4037.76723 15.301
"172" 3087.50835 15.631
"286" 3974.82715 15.526
"73" 2640.70809 15.621
"335" 4366.8184 15.632
